HomeTeam,AwayTeam,HomeGoal,AwayGoal,HomeShot,AwayShot,HomeShotOnTarget,AwayShotOnTarget,GoalDifference,Result,HomeShotQuality,AwayShotQuality,HomeShotConversion,AwayShotConversion
Tottenham,Bournemouth,5,0,10.0,14.0,7.0,4.0,5,Home Wins,70.0,28.57142857142857,50.0,0.0
Watford,Chelsea,1,2,10.0,10.0,2.0,4.0,-1,Away Wins,20.0,40.0,10.0,20.0
Southampton,West Ham,1,2,11.0,16.0,5.0,5.0,-1,Away Wins,45.45454545454545,31.25,9.090909090909092,12.5
Brighton,Everton,1,0,11.0,13.0,3.0,4.0,1,Home Wins,27.27272727272727,30.76923076923077,9.090909090909092,0.0
Fulham,Huddersfield,1,0,14.0,9.0,5.0,5.0,1,Home Wins,35.714285714285715,55.55555555555556,7.142857142857142,0.0
Leicester,Cardiff,0,1,16.0,12.0,7.0,3.0,-1,Away Wins,43.75,25.0,0.0,8.333333333333332
Liverpool,Arsenal,5,1,15.0,8.0,10.0,2.0,4,Home Wins,66.66666666666666,25.0,33.33333333333333,12.5
Tottenham,Wolves,1,3,10.0,11.0,3.0,4.0,-2,Away Wins,30.0,36.36363636363637,10.0,27.27272727272727
Watford,Newcastle,1,1,12.0,8.0,5.0,2.0,0,Draw,41.66666666666667,25.0,8.333333333333332,12.5
Burnley,West Ham,2,0,17.0,11.0,5.0,4.0,2,Home Wins,29.411764705882355,36.36363636363637,11.76470588235294,0.0
Crystal Palace,Chelsea,0,1,4.0,12.0,0.0,4.0,-1,Away Wins,0.0,33.33333333333333,0.0,8.333333333333332
Man United,Bournemouth,4,1,11.0,7.0,8.0,3.0,3,Home Wins,72.72727272727273,42.857142857142854,36.36363636363637,14.285714285714285
Southampton,Man City,1,3,5.0,14.0,4.0,6.0,-2,Away Wins,80.0,42.857142857142854,20.0,21.428571428571427
Arsenal,Fulham,4,1,16.0,9.0,9.0,4.0,3,Home Wins,56.25,44.44444444444444,25.0,11.11111111111111
Cardiff,Tottenham,0,3,6.0,13.0,3.0,4.0,-3,Away Wins,50.0,30.76923076923077,0.0,23.076923076923077
Everton,Leicester,0,1,17.0,8.0,2.0,4.0,-1,Away Wins,11.76470588235294,50.0,0.0,12.5
Bournemouth,Watford,3,3,25.0,11.0,12.0,3.0,0,Draw,48.0,27.27272727272727,12.0,27.27272727272727
Chelsea,Southampton,0,0,17.0,6.0,6.0,2.0,0,Draw,35.294117647058826,33.33333333333333,0.0,0.0
Huddersfield,Burnley,1,2,9.0,16.0,2.0,8.0,-1,Away Wins,22.22222222222222,50.0,11.11111111111111,12.5
Newcastle,Man United,0,2,14.0,16.0,3.0,7.0,-2,Away Wins,21.428571428571427,43.75,0.0,12.5
West Ham,Brighton,2,2,13.0,13.0,6.0,6.0,0,Draw,46.15384615384615,46.15384615384615,15.384615384615385,15.384615384615385
Wolves,Crystal Palace,0,2,9.0,17.0,1.0,4.0,-2,Away Wins,11.11111111111111,23.52941176470588,0.0,11.76470588235294
Man City,Liverpool,2,1,9.0,7.0,4.0,5.0,1,Home Wins,44.44444444444444,71.42857142857143,22.22222222222222,14.285714285714285
Brighton,Liverpool,0,1,7.0,10.0,0.0,3.0,-1,Away Wins,0.0,30.0,0.0,10.0
Burnley,Fulham,2,1,11.0,12.0,0.0,4.0,1,Home Wins,0.0,33.33333333333333,18.181818181818183,8.333333333333332
Cardiff,Huddersfield,0,0,3.0,14.0,0.0,2.0,0,Draw,0.0,14.285714285714285,0.0,0.0
Chelsea,Newcastle,2,1,10.0,9.0,6.0,2.0,1,Home Wins,60.0,22.22222222222222,20.0,11.11111111111111
Crystal Palace,Watford,1,2,15.0,16.0,6.0,2.0,-1,Away Wins,40.0,12.5,6.666666666666667,12.5
Leicester,Southampton,1,2,23.0,8.0,6.0,3.0,-1,Away Wins,26.08695652173913,37.5,4.3478260869565215,25.0
West Ham,Arsenal,1,0,11.0,11.0,3.0,2.0,1,Home Wins,27.27272727272727,18.181818181818183,9.090909090909092,0.0
Everton,Bournemouth,2,0,15.0,16.0,3.0,7.0,2,Home Wins,20.0,43.75,13.333333333333334,0.0
Tottenham,Man United,0,1,21.0,13.0,11.0,8.0,-1,Away Wins,52.38095238095239,61.53846153846154,0.0,7.6923076923076925
Man City,Wolves,3,0,24.0,3.0,9.0,0.0,3,Home Wins,37.5,0.0,12.5,0.0
Arsenal,Chelsea,2,0,13.0,13.0,5.0,1.0,2,Home Wins,38.46153846153847,7.6923076923076925,15.384615384615385,0.0
Bournemouth,West Ham,2,0,10.0,9.0,4.0,1.0,2,Home Wins,40.0,11.11111111111111,20.0,0.0
Liverpool,Crystal Palace,4,3,19.0,9.0,9.0,3.0,1,Home Wins,47.368421052631575,33.33333333333333,21.052631578947366,33.33333333333333
Man United,Brighton,2,1,20.0,7.0,5.0,3.0,1,Home Wins,25.0,42.857142857142854,10.0,14.285714285714285
Newcastle,Cardiff,3,0,16.0,9.0,6.0,1.0,3,Home Wins,37.5,11.11111111111111,18.75,0.0
Southampton,Everton,2,1,11.0,7.0,4.0,2.0,1,Home Wins,36.36363636363637,28.57142857142857,18.181818181818183,14.285714285714285
Watford,Burnley,0,0,9.0,11.0,4.0,3.0,0,Draw,44.44444444444444,27.27272727272727,0.0,0.0
Wolves,Leicester,4,3,12.0,16.0,7.0,6.0,1,Home Wins,58.333333333333336,37.5,33.33333333333333,18.75
Fulham,Tottenham,1,2,12.0,14.0,4.0,5.0,-1,Away Wins,33.33333333333333,35.714285714285715,8.333333333333332,14.285714285714285
Huddersfield,Man City,0,3,5.0,12.0,2.0,4.0,-3,Away Wins,40.0,33.33333333333333,0.0,25.0
Arsenal,Cardiff,2,1,15.0,19.0,4.0,2.0,1,Home Wins,26.666666666666668,10.526315789473683,13.333333333333334,5.263157894736842
Fulham,Brighton,4,2,24.0,15.0,7.0,6.0,2,Home Wins,29.166666666666668,40.0,16.666666666666664,13.333333333333334
Huddersfield,Everton,0,1,10.0,10.0,2.0,5.0,-1,Away Wins,20.0,50.0,0.0,10.0
Man United,Burnley,2,2,28.0,6.0,9.0,4.0,0,Draw,32.142857142857146,66.66666666666666,7.142857142857142,33.33333333333333
Newcastle,Man City,2,1,6.0,12.0,2.0,4.0,1,Home Wins,33.33333333333333,33.33333333333333,33.33333333333333,8.333333333333332
Wolves,West Ham,3,0,20.0,4.0,9.0,0.0,3,Home Wins,45.0,0.0,15.0,0.0
Bournemouth,Chelsea,4,0,12.0,11.0,7.0,7.0,4,Home Wins,58.333333333333336,63.63636363636363,33.33333333333333,0.0
Liverpool,Leicester,1,1,10.0,5.0,3.0,2.0,0,Draw,30.0,40.0,10.0,20.0
Southampton,Crystal Palace,1,1,13.0,15.0,4.0,3.0,0,Draw,30.76923076923077,20.0,7.6923076923076925,6.666666666666667
Tottenham,Watford,2,1,17.0,9.0,3.0,1.0,1,Home Wins,17.647058823529413,11.11111111111111,11.76470588235294,11.11111111111111
Brighton,Watford,0,0,21.0,5.0,4.0,0.0,0,Draw,19.047619047619047,0.0,0.0,0.0
Burnley,Southampton,1,1,15.0,10.0,6.0,4.0,0,Draw,40.0,40.0,6.666666666666667,10.0
Cardiff,Bournemouth,2,0,12.0,9.0,5.0,2.0,2,Home Wins,41.66666666666667,22.22222222222222,16.666666666666664,0.0
Chelsea,Huddersfield,5,0,23.0,5.0,7.0,2.0,5,Home Wins,30.434782608695656,40.0,21.73913043478261,0.0
Crystal Palace,Fulham,2,0,17.0,8.0,6.0,0.0,2,Home Wins,35.294117647058826,0.0,11.76470588235294,0.0
Everton,Wolves,1,3,13.0,8.0,4.0,4.0,-2,Away Wins,30.76923076923077,50.0,7.6923076923076925,37.5
Tottenham,Newcastle,1,0,21.0,8.0,4.0,2.0,1,Home Wins,19.047619047619047,25.0,4.761904761904762,0.0
Leicester,Man United,0,1,17.0,10.0,6.0,6.0,-1,Away Wins,35.294117647058826,60.0,0.0,10.0
Man City,Arsenal,3,1,19.0,4.0,12.0,2.0,2,Home Wins,63.1578947368421,50.0,15.789473684210526,25.0
West Ham,Liverpool,1,1,13.0,11.0,2.0,6.0,0,Draw,15.384615384615385,54.54545454545454,7.6923076923076925,9.090909090909092
Everton,Man City,0,2,4.0,15.0,1.0,4.0,-2,Away Wins,25.0,26.666666666666668,0.0,13.333333333333334
Brighton,Burnley,1,3,16.0,9.0,6.0,5.0,-2,Away Wins,37.5,55.55555555555556,6.25,33.33333333333333
Crystal Palace,West Ham,1,1,25.0,6.0,5.0,4.0,0,Draw,20.0,66.66666666666666,4.0,16.666666666666664
Fulham,Man United,0,3,15.0,15.0,3.0,7.0,-3,Away Wins,20.0,46.666666666666664,0.0,20.0
Huddersfield,Arsenal,1,2,15.0,9.0,6.0,4.0,-1,Away Wins,40.0,44.44444444444444,6.666666666666667,22.22222222222222
Liverpool,Bournemouth,3,0,20.0,12.0,9.0,2.0,3,Home Wins,45.0,16.666666666666664,15.0,0.0
Southampton,Cardiff,1,2,14.0,6.0,7.0,3.0,-1,Away Wins,50.0,50.0,7.142857142857142,33.33333333333333
Watford,Everton,1,0,7.0,9.0,2.0,4.0,1,Home Wins,28.57142857142857,44.44444444444444,14.285714285714285,0.0
Man City,Chelsea,6,0,15.0,12.0,9.0,4.0,6,Home Wins,60.0,33.33333333333333,40.0,0.0
Tottenham,Leicester,3,1,12.0,20.0,5.0,9.0,2,Home Wins,41.66666666666667,45.0,25.0,5.0
Wolves,Newcastle,1,1,22.0,9.0,6.0,3.0,0,Draw,27.27272727272727,33.33333333333333,4.545454545454546,11.11111111111111
Cardiff,Watford,1,5,15.0,12.0,6.0,7.0,-4,Away Wins,40.0,58.333333333333336,6.666666666666667,41.66666666666667
West Ham,Fulham,3,1,21.0,8.0,7.0,5.0,2,Home Wins,33.33333333333333,62.5,14.285714285714285,12.5
Bournemouth,Wolves,1,1,10.0,10.0,3.0,2.0,0,Draw,30.0,20.0,10.0,10.0
Burnley,Tottenham,2,1,10.0,17.0,4.0,6.0,1,Home Wins,40.0,35.294117647058826,20.0,5.88235294117647
Leicester,Crystal Palace,1,4,27.0,7.0,5.0,5.0,-3,Away Wins,18.51851851851852,71.42857142857143,3.7037037037037033,57.14285714285714
Newcastle,Huddersfield,2,0,29.0,3.0,12.0,1.0,2,Home Wins,41.37931034482759,33.33333333333333,6.896551724137931,0.0
Arsenal,Southampton,2,0,12.0,10.0,4.0,4.0,2,Home Wins,33.33333333333333,40.0,16.666666666666664,0.0
Man United,Liverpool,0,0,6.0,7.0,3.0,1.0,0,Draw,50.0,14.285714285714285,0.0,0.0
Cardiff,Everton,0,3,6.0,12.0,0.0,4.0,-3,Away Wins,0.0,33.33333333333333,0.0,25.0
Huddersfield,Wolves,1,0,15.0,7.0,3.0,0.0,1,Home Wins,20.0,0.0,6.666666666666667,0.0
Leicester,Brighton,2,1,19.0,15.0,3.0,3.0,1,Home Wins,15.789473684210526,20.0,10.526315789473683,6.666666666666667
Newcastle,Burnley,2,0,12.0,12.0,3.0,2.0,2,Home Wins,25.0,16.666666666666664,16.666666666666664,0.0
Arsenal,Bournemouth,5,1,16.0,13.0,6.0,5.0,4,Home Wins,37.5,38.46153846153847,31.25,7.6923076923076925
Chelsea,Tottenham,2,0,11.0,9.0,1.0,0.0,2,Home Wins,9.090909090909092,0.0,18.181818181818183,0.0
Crystal Palace,Man United,1,3,17.0,13.0,2.0,4.0,-2,Away Wins,11.76470588235294,30.76923076923077,5.88235294117647,23.076923076923077
Liverpool,Watford,5,0,19.0,5.0,10.0,3.0,5,Home Wins,52.63157894736842,60.0,26.31578947368421,0.0
Man City,West Ham,1,0,20.0,2.0,7.0,1.0,1,Home Wins,35.0,50.0,5.0,0.0
Southampton,Fulham,2,0,14.0,14.0,4.0,4.0,2,Home Wins,28.57142857142857,28.57142857142857,14.285714285714285,0.0
Bournemouth,Man City,0,1,0.0,23.0,0.0,7.0,-1,Away Wins,,30.434782608695656,,4.3478260869565215
Brighton,Huddersfield,1,0,13.0,6.0,4.0,4.0,1,Home Wins,30.76923076923077,66.66666666666666,7.6923076923076925,0.0
Burnley,Crystal Palace,1,3,18.0,10.0,4.0,4.0,-2,Away Wins,22.22222222222222,40.0,5.555555555555555,30.0
Man United,Southampton,3,2,16.0,6.0,6.0,3.0,1,Home Wins,37.5,50.0,18.75,33.33333333333333
Tottenham,Arsenal,1,1,10.0,9.0,3.0,4.0,0,Draw,30.0,44.44444444444444,10.0,11.11111111111111
West Ham,Newcastle,2,0,10.0,17.0,4.0,2.0,2,Home Wins,40.0,11.76470588235294,20.0,0.0
Wolves,Cardiff,2,0,13.0,12.0,6.0,4.0,2,Home Wins,46.15384615384615,33.33333333333333,15.384615384615385,0.0
Everton,Liverpool,0,0,7.0,10.0,3.0,3.0,0,Draw,42.857142857142854,30.0,0.0,0.0
Fulham,Chelsea,1,2,12.0,20.0,5.0,7.0,-1,Away Wins,41.66666666666667,35.0,8.333333333333332,10.0
Watford,Leicester,2,1,6.0,14.0,5.0,2.0,1,Home Wins,83.33333333333334,14.285714285714285,33.33333333333333,7.142857142857142
Cardiff,West Ham,2,0,16.0,9.0,7.0,2.0,2,Home Wins,43.75,22.22222222222222,12.5,0.0
Crystal Palace,Brighton,1,2,15.0,4.0,3.0,3.0,-1,Away Wins,20.0,75.0,6.666666666666667,50.0
Huddersfield,Bournemouth,0,2,8.0,8.0,1.0,5.0,-2,Away Wins,12.5,62.5,0.0,25.0
Leicester,Fulham,3,1,18.0,6.0,8.0,3.0,2,Home Wins,44.44444444444444,50.0,16.666666666666664,16.666666666666664
Man City,Watford,3,1,19.0,2.0,9.0,1.0,2,Home Wins,47.368421052631575,50.0,15.789473684210526,50.0
Newcastle,Everton,3,2,19.0,7.0,7.0,3.0,1,Home Wins,36.84210526315789,42.857142857142854,15.789473684210526,28.57142857142857
Southampton,Tottenham,2,1,12.0,16.0,4.0,5.0,1,Home Wins,33.33333333333333,31.25,16.666666666666664,6.25
Arsenal,Man United,2,0,14.0,14.0,3.0,4.0,2,Home Wins,21.428571428571427,28.57142857142857,14.285714285714285,0.0
Chelsea,Wolves,1,1,22.0,2.0,6.0,1.0,0,Draw,27.27272727272727,50.0,4.545454545454546,50.0
Liverpool,Burnley,4,2,23.0,3.0,5.0,2.0,2,Home Wins,21.73913043478261,66.66666666666666,17.391304347826086,66.66666666666666
Bournemouth,Newcastle,2,2,10.0,12.0,3.0,4.0,0,Draw,30.0,33.33333333333333,20.0,16.666666666666664
Burnley,Leicester,1,2,13.0,9.0,2.0,4.0,-1,Away Wins,15.384615384615385,44.44444444444444,7.6923076923076925,22.22222222222222
West Ham,Huddersfield,4,3,16.0,15.0,5.0,5.0,1,Home Wins,31.25,33.33333333333333,25.0,20.0
Everton,Chelsea,2,0,15.0,16.0,8.0,5.0,2,Home Wins,53.333333333333336,31.25,13.333333333333334,0.0
Fulham,Liverpool,1,2,7.0,16.0,2.0,6.0,-1,Away Wins,28.57142857142857,37.5,14.285714285714285,12.5
Brighton,Southampton,0,1,14.0,8.0,1.0,2.0,-1,Away Wins,7.142857142857142,25.0,0.0,12.5
Burnley,Wolves,2,0,5.0,8.0,1.0,1.0,2,Home Wins,20.0,12.5,40.0,0.0
Crystal Palace,Huddersfield,2,0,19.0,15.0,5.0,5.0,2,Home Wins,26.31578947368421,33.33333333333333,10.526315789473683,0.0
Fulham,Man City,0,2,5.0,24.0,0.0,7.0,-2,Away Wins,0.0,29.166666666666668,0.0,8.333333333333332
Leicester,Bournemouth,2,0,18.0,8.0,4.0,2.0,2,Home Wins,22.22222222222222,25.0,11.11111111111111,0.0
Man United,Watford,2,1,8.0,20.0,5.0,8.0,1,Home Wins,62.5,40.0,25.0,5.0
West Ham,Everton,0,2,3.0,17.0,1.0,9.0,-2,Away Wins,33.33333333333333,52.94117647058824,0.0,11.76470588235294
Cardiff,Chelsea,1,2,8.0,21.0,3.0,3.0,-1,Away Wins,37.5,14.285714285714285,12.5,9.523809523809524
Liverpool,Tottenham,2,1,14.0,11.0,3.0,2.0,1,Home Wins,21.428571428571427,18.181818181818183,14.285714285714285,9.090909090909092
Arsenal,Newcastle,2,0,7.0,3.0,4.0,1.0,2,Home Wins,57.14285714285714,33.33333333333333,28.57142857142857,0.0
Watford,Fulham,4,1,15.0,17.0,7.0,7.0,3,Home Wins,46.666666666666664,41.17647058823529,26.666666666666668,5.88235294117647
Wolves,Man United,2,1,9.0,18.0,2.0,4.0,1,Home Wins,22.22222222222222,22.22222222222222,22.22222222222222,5.555555555555555
Chelsea,Brighton,3,0,17.0,3.0,4.0,1.0,3,Home Wins,23.52941176470588,33.33333333333333,17.647058823529413,0.0
Man City,Cardiff,2,0,27.0,4.0,11.0,1.0,2,Home Wins,40.74074074074074,25.0,7.4074074074074066,0.0
Tottenham,Crystal Palace,2,0,26.0,5.0,10.0,1.0,2,Home Wins,38.46153846153847,20.0,7.6923076923076925,0.0
Southampton,Liverpool,1,3,11.0,17.0,1.0,5.0,-2,Away Wins,9.090909090909092,29.411764705882355,9.090909090909092,17.647058823529413
Bournemouth,Burnley,1,3,10.0,11.0,2.0,3.0,-2,Away Wins,20.0,27.27272727272727,10.0,27.27272727272727
Huddersfield,Leicester,1,4,10.0,18.0,4.0,9.0,-3,Away Wins,40.0,50.0,10.0,22.22222222222222
Newcastle,Crystal Palace,0,1,18.0,3.0,5.0,1.0,-1,Away Wins,27.77777777777778,33.33333333333333,0.0,33.33333333333333
Everton,Arsenal,1,0,23.0,7.0,6.0,2.0,1,Home Wins,26.08695652173913,28.57142857142857,4.3478260869565215,0.0
Chelsea,West Ham,2,0,16.0,9.0,7.0,2.0,2,Home Wins,43.75,22.22222222222222,12.5,0.0
Leicester,Newcastle,0,1,12.0,11.0,5.0,5.0,-1,Away Wins,41.66666666666667,45.45454545454545,0.0,9.090909090909092
Brighton,Bournemouth,0,5,8.0,14.0,1.0,7.0,-5,Away Wins,12.5,50.0,0.0,35.714285714285715
Burnley,Cardiff,2,0,14.0,14.0,7.0,2.0,2,Home Wins,50.0,14.285714285714285,14.285714285714285,0.0
Fulham,Everton,2,0,12.0,8.0,5.0,1.0,2,Home Wins,41.66666666666667,12.5,16.666666666666664,0.0
Man United,West Ham,2,1,14.0,18.0,4.0,4.0,1,Home Wins,28.57142857142857,22.22222222222222,14.285714285714285,5.555555555555555
Southampton,Wolves,3,1,13.0,17.0,6.0,2.0,2,Home Wins,46.15384615384615,11.76470588235294,23.076923076923077,5.88235294117647
Tottenham,Huddersfield,4,0,22.0,7.0,5.0,1.0,4,Home Wins,22.727272727272727,14.285714285714285,18.181818181818183,0.0
Crystal Palace,Man City,1,3,7.0,20.0,3.0,6.0,-2,Away Wins,42.857142857142854,30.0,14.285714285714285,15.0
Liverpool,Chelsea,2,0,15.0,6.0,7.0,3.0,2,Home Wins,46.666666666666664,50.0,13.333333333333334,0.0
Watford,Arsenal,0,1,11.0,19.0,3.0,6.0,-1,Away Wins,27.27272727272727,31.57894736842105,0.0,5.263157894736842
Brighton,Cardiff,0,2,14.0,10.0,2.0,3.0,-2,Away Wins,14.285714285714285,30.0,0.0,20.0
Bournemouth,Fulham,0,1,15.0,17.0,5.0,5.0,-1,Away Wins,33.33333333333333,29.411764705882355,0.0,5.88235294117647
Huddersfield,Watford,1,2,13.0,11.0,3.0,6.0,-1,Away Wins,23.076923076923077,54.54545454545454,7.6923076923076925,18.181818181818183
Man City,Tottenham,1,0,15.0,10.0,4.0,4.0,1,Home Wins,26.666666666666668,40.0,6.666666666666667,0.0
Newcastle,Southampton,3,1,15.0,15.0,6.0,3.0,2,Home Wins,40.0,20.0,20.0,6.666666666666667
West Ham,Leicester,2,2,11.0,11.0,3.0,5.0,0,Draw,27.27272727272727,45.45454545454545,18.181818181818183,18.181818181818183
Wolves,Brighton,0,0,22.0,5.0,5.0,0.0,0,Draw,22.727272727272727,0.0,0.0,0.0
Arsenal,Crystal Palace,2,3,12.0,16.0,5.0,7.0,-1,Away Wins,41.66666666666667,43.75,16.666666666666664,18.75
Cardiff,Liverpool,0,2,7.0,17.0,2.0,6.0,-2,Away Wins,28.57142857142857,35.294117647058826,0.0,11.76470588235294
Everton,Man United,4,0,15.0,7.0,8.0,1.0,4,Home Wins,53.333333333333336,14.285714285714285,26.666666666666668,0.0
Chelsea,Burnley,2,2,22.0,6.0,9.0,3.0,0,Draw,40.909090909090914,50.0,9.090909090909092,33.33333333333333
Tottenham,Brighton,1,0,29.0,6.0,5.0,1.0,1,Home Wins,17.24137931034483,16.666666666666664,3.4482758620689653,0.0
Watford,Southampton,1,1,15.0,8.0,4.0,4.0,0,Draw,26.666666666666668,50.0,6.666666666666667,12.5
Man United,Man City,0,2,12.0,8.0,1.0,5.0,-2,Away Wins,8.333333333333332,62.5,0.0,25.0
Wolves,Arsenal,3,1,11.0,11.0,3.0,1.0,2,Home Wins,27.27272727272727,9.090909090909092,27.27272727272727,9.090909090909092
Liverpool,Huddersfield,5,0,21.0,5.0,7.0,1.0,5,Home Wins,33.33333333333333,20.0,23.809523809523807,0.0
Brighton,Newcastle,1,1,9.0,9.0,2.0,1.0,0,Draw,22.22222222222222,11.11111111111111,11.11111111111111,11.11111111111111
Crystal Palace,Everton,0,0,8.0,22.0,0.0,3.0,0,Draw,0.0,13.636363636363635,0.0,0.0
Fulham,Cardiff,1,0,8.0,13.0,2.0,8.0,1,Home Wins,25.0,61.53846153846154,12.5,0.0
Southampton,Bournemouth,3,3,22.0,9.0,7.0,5.0,0,Draw,31.818181818181817,55.55555555555556,13.636363636363635,33.33333333333333
Tottenham,West Ham,0,1,14.0,16.0,4.0,7.0,-1,Away Wins,28.57142857142857,43.75,0.0,6.25
Watford,Wolves,1,2,10.0,11.0,1.0,4.0,-1,Away Wins,10.0,36.36363636363637,10.0,18.181818181818183
Burnley,Man City,0,1,2.0,25.0,0.0,7.0,-1,Away Wins,0.0,28.000000000000004,0.0,4.0
Leicester,Arsenal,3,0,24.0,6.0,12.0,1.0,3,Home Wins,50.0,16.666666666666664,12.5,0.0
Man United,Chelsea,1,1,7.0,16.0,5.0,3.0,0,Draw,71.42857142857143,18.75,14.285714285714285,6.25
Everton,Burnley,2,0,20.0,5.0,6.0,1.0,2,Home Wins,30.0,20.0,10.0,0.0
Bournemouth,Tottenham,1,0,20.0,11.0,6.0,5.0,1,Home Wins,30.0,45.45454545454545,5.0,0.0
Cardiff,Crystal Palace,2,3,18.0,21.0,8.0,7.0,-1,Away Wins,44.44444444444444,33.33333333333333,11.11111111111111,14.285714285714285
Newcastle,Liverpool,2,3,14.0,11.0,7.0,4.0,-1,Away Wins,50.0,36.36363636363637,14.285714285714285,27.27272727272727
West Ham,Southampton,3,0,17.0,11.0,6.0,1.0,3,Home Wins,35.294117647058826,9.090909090909092,17.647058823529413,0.0
Wolves,Fulham,1,0,19.0,6.0,6.0,2.0,1,Home Wins,31.57894736842105,33.33333333333333,5.263157894736842,0.0
Arsenal,Brighton,1,1,20.0,11.0,8.0,5.0,0,Draw,40.0,45.45454545454545,5.0,9.090909090909092
Chelsea,Watford,3,0,19.0,15.0,9.0,3.0,3,Home Wins,47.368421052631575,20.0,15.789473684210526,0.0
Huddersfield,Man United,1,1,7.0,23.0,3.0,7.0,0,Draw,42.857142857142854,30.434782608695656,14.285714285714285,4.3478260869565215
Man City,Leicester,1,0,19.0,7.0,5.0,2.0,1,Home Wins,26.31578947368421,28.57142857142857,5.263157894736842,0.0
Brighton,Man City,1,4,6.0,20.0,2.0,9.0,-3,Away Wins,33.33333333333333,45.0,16.666666666666664,20.0
Burnley,Arsenal,1,3,14.0,17.0,5.0,6.0,-2,Away Wins,35.714285714285715,35.294117647058826,7.142857142857142,17.647058823529413
Crystal Palace,Bournemouth,5,3,17.0,16.0,8.0,8.0,2,Home Wins,47.05882352941176,50.0,29.411764705882355,18.75
Fulham,Newcastle,0,4,16.0,13.0,2.0,6.0,-4,Away Wins,12.5,46.15384615384615,0.0,30.76923076923077
Leicester,Chelsea,0,0,9.0,14.0,3.0,4.0,0,Draw,33.33333333333333,28.57142857142857,0.0,0.0
Liverpool,Wolves,2,0,13.0,7.0,5.0,2.0,2,Home Wins,38.46153846153847,28.57142857142857,15.384615384615385,0.0
Man United,Cardiff,0,2,26.0,13.0,10.0,4.0,-2,Away Wins,38.46153846153847,30.76923076923077,0.0,15.384615384615385
Southampton,Huddersfield,1,1,10.0,10.0,3.0,3.0,0,Draw,30.0,30.0,10.0,10.0
Tottenham,Everton,2,2,11.0,17.0,3.0,9.0,0,Draw,27.27272727272727,52.94117647058824,18.181818181818183,11.76470588235294
Watford,West Ham,1,4,17.0,16.0,8.0,9.0,-3,Away Wins,47.05882352941176,56.25,5.88235294117647,25.0
